price,lot_size,waterfront,age,land_value,new_construct,central_air,living_area,pct_college,bedrooms,fireplaces,bathrooms,rooms,test,living_area_log,land_value_log,price_log,fuel_type_Gas,fuel_type_Oil,heat_type_Hot Air,heat_type_Hot Water,sewer_type_Private,sewer_type_Public
120000,0.26,0,123,63300,0,0,1744,57,4,0,1.0,6,0,7.463936604468925,11.055640608132267,11.695247021764184,True,False,True,False,False,True
240000,0.48,0,0,90800,0,1,2022,57,3,1,2.5,8,0,7.611842399580417,11.416414564589385,12.388394202324129,True,False,True,False,False,True
235000,0.22,0,34,72000,0,1,1578,57,3,0,2.0,8,0,7.363913501405819,11.184421397998193,12.367340793126296,True,False,False,True,False,True
500075,0.91,1,0,239300,0,1,3400,57,3,0,3.0,12,1,8.131530710604252,12.385473273896464,13.122513366155454,True,False,True,False,False,True
240000,0.07,0,13,48200,0,1,1744,57,3,1,2.5,6,0,7.463936604468925,10.783114300038692,12.388394202324129,True,False,True,False,False,True
270000,0.46,0,0,89600,0,1,2560,57,3,1,2.5,9,0,7.847762537473608,11.403110598963021,12.506177237980511,True,False,True,False,False,True
225000,0.12,0,51,89000,0,1,1398,57,3,0,2.5,4,0,7.242797922793756,11.396391648714276,12.323855681186558,True,False,True,False,False,True
280000,0.16,0,0,62600,0,1,2494,57,3,0,2.5,8,1,7.821643126239982,11.04452055708819,12.542544882151386,True,False,True,False,False,True
225000,0.48,0,27,57800,0,1,2208,57,4,2,2.5,11,0,7.699842407396986,10.96474405466047,12.323855681186558,True,False,True,False,False,True
248220,0.46,0,0,89600,0,1,2550,57,3,1,2.5,7,0,7.843848638152472,11.403110598963021,12.422070728683511,True,False,True,False,False,True
275000,0.03,0,16,27000,0,1,1812,57,2,1,2.5,7,0,7.502186486602924,10.203592144986466,12.524526376648708,True,False,True,False,False,True
137000,0.12,0,50,89000,0,0,1290,57,2,0,1.0,3,0,7.162397497355718,11.396391648714276,11.827736204810263,True,False,False,True,False,True
150000,0.14,0,16,52200,0,0,1172,57,2,0,2.0,3,1,7.066466970136958,10.86283777387073,11.918390573078392,True,False,True,False,False,True
649000,1.04,0,10,192900,0,1,4128,57,3,2,3.5,12,0,8.325548307161398,12.16992719889382,13.383187995686226,True,False,True,False,True,False
195000,0.49,0,17,64400,0,1,1816,57,3,1,2.5,5,1,7.504391559161238,11.072868912092446,12.180754837545884,False,False,False,False,False,True
373200,0.65,0,4,99500,0,0,2628,57,4,1,2.5,8,0,7.873978379604501,11.507912923146684,12.829869747955327,True,False,True,False,False,True
169450,0.15,0,0,36000,0,1,1254,57,3,1,2.5,4,1,7.134093721192866,10.491274217438248,12.040313177035197,True,False,True,False,False,True
144200,0.15,0,113,54000,0,0,1660,57,4,1,1.5,9,0,7.414572881350589,10.896739325546411,11.878956503832987,True,False,True,False,False,True
189900,0.5,0,43,73500,0,0,1850,57,3,1,1.5,7,1,7.52294091807237,11.205040685200927,12.154252896800378,True,False,True,False,False,True
166000,0.14,0,0,35200,0,1,1258,57,3,0,2.0,8,0,7.1372784372603855,10.468801361586188,12.01974306733868,True,False,True,False,False,True
160000,0.23,0,0,42400,0,1,1219,57,3,0,2.0,5,0,7.105786129481271,10.654903641220049,11.982929094215963,True,False,True,False,False,True
327355,0.14,0,14,59400,0,1,1850,57,3,1,2.5,6,0,7.52294091807237,10.992049505350737,12.698800487923965,True,False,True,False,False,True
247000,0.29,0,9,52400,0,0,2103,57,3,0,2.5,7,1,7.6511201757027,10.866661870309134,12.417143615610113,True,False,True,False,False,True
318000,0.23,0,3,73800,0,1,1806,57,3,1,2.5,8,0,7.498869733976931,11.209114010588564,12.669806661762314,True,False,True,False,False,True
341000,0.23,0,52,250000,0,0,1674,57,2,1,1.5,4,0,7.422971251049421,12.429216196844383,12.739637756265655,True,False,False,True,False,True
288650,0.08,0,0,49800,0,1,2242,57,3,0,2.5,10,0,7.715123603632105,10.815770263012745,12.57297016048908,True,False,True,False,False,True
157000,0.03,0,103,27000,0,0,1408,57,3,0,1.5,4,0,7.249925536717988,10.203592144986466,11.964001084330445,True,False,True,False,False,True
449000,1.0,0,20,124800,0,1,3457,57,3,2,2.5,12,0,8.148156439921625,11.734467734917464,13.01477816672439,False,False,False,False,True,False
142000,0.16,0,28,50400,0,0,1728,57,3,0,1.5,6,0,7.454719949364001,10.82774645405946,11.863582336583399,True,False,True,False,False,True
389000,1.0,0,16,125900,0,1,2354,57,3,2,2.5,6,0,7.763871287820222,11.743243220032438,12.871334622600584,False,False,False,False,True,False
476000,0.42,0,4,87200,0,1,2246,57,3,1,2.5,9,1,7.716906135298388,11.375959609897071,13.073173133213556,True,False,True,False,False,True
249230,0.18,0,0,119700,0,1,1902,57,2,1,2.5,4,0,7.550661243105336,11.692743891546064,12.42613144388246,True,False,True,False,False,True
139900,0.3,0,30,53000,0,0,1178,57,3,0,1.0,7,0,7.071573364211532,10.87804719253426,11.848683160653573,True,False,True,False,False,True
301900,0.73,0,0,103500,0,1,2896,57,4,1,3.5,11,0,7.971085753505607,11.547326891687561,12.617851115694931,True,False,True,False,False,True
425000,1.03,0,24,124800,0,1,2457,57,3,1,3.0,9,0,7.806696372521179,11.734467734917464,12.959844447906553,True,False,True,False,False,True
121000,0.25,0,32,50000,0,0,936,57,3,0,1.0,8,0,6.841615476477592,10.819778284410283,11.703545824578878,True,False,True,False,False,True
150000,0.19,0,123,103000,0,0,934,57,2,0,1.0,7,1,6.839476438228843,11.542484267211773,11.918390573078392,True,False,False,True,False,True
138000,0.29,0,30,52400,0,0,1279,57,3,1,1.0,6,0,7.153833801578843,10.866661870309134,11.835008964139341,True,False,True,False,False,True
199900,0.39,0,6,69400,0,0,1888,57,3,0,2.0,5,0,7.543273346705446,11.147642146494896,12.205572520488492,True,False,False,True,True,False
145000,0.27,0,33,63700,0,0,1686,57,4,1,1.5,7,0,7.430114138561801,11.061939841560255,11.884489021402711,True,False,True,False,False,True
465000,0.25,0,22,61000,0,1,2310,57,2,1,3.0,7,0,7.745002803515839,11.018629143155449,13.049792684569493,True,False,True,False,False,True
158000,0.32,0,1,48200,0,1,1200,57,3,0,1.5,4,0,7.090076835776092,10.783114300038692,11.970350312009105,True,False,True,False,False,True
375000,0.27,0,50,78800,0,1,1944,57,3,1,2.5,7,1,7.572502985020384,11.27466827584597,12.834681304952548,True,False,True,False,False,True
147783,0.36,0,51,50600,0,0,1184,57,3,0,1.0,5,0,7.076653815443951,10.831706855275558,11.903500260583197,False,False,False,False,True,False
339000,0.36,0,3,83600,0,1,2000,57,3,1,2.5,5,1,7.600902459542082,11.333798799072794,12.733755386362587,True,False,True,False,False,True
267000,0.07,0,14,48200,0,1,1744,57,3,1,2.5,9,0,7.463936604468925,10.783114300038692,12.495003937382387,True,False,True,False,False,True
290000,0.12,0,3,108300,0,1,1620,57,3,1,2.5,7,0,7.3901814282264295,11.592660432989081,12.577636201962656,True,False,True,False,False,True
271295,0.35,0,1,67000,0,1,2359,57,4,0,2.5,11,0,7.765993079407675,11.112447898373103,12.510962068694663,True,False,True,False,False,True
278140,0.62,0,1,98000,0,1,2230,57,3,0,2.5,10,0,7.709756864454165,11.49272275765271,12.535879863032601,True,False,True,False,False,True
138000,0.07,0,94,46800,0,0,1147,57,2,0,1.5,3,0,7.044905117129371,10.753638481905739,11.835008964139341,True,False,True,False,False,True
367500,0.27,0,2,78200,0,1,2205,57,3,1,2.5,10,0,7.6984827878809465,11.267024926533402,12.814478597635029,True,False,True,False,False,True
428500,0.42,0,4,87200,0,1,3243,57,4,0,2.5,11,0,8.084254106307318,11.375959609897071,12.968046017019972,True,False,True,False,False,True
140000,0.48,0,34,57800,0,0,1431,57,3,0,1.5,5,0,7.266128779556451,10.96474405466047,11.84939770159144,True,False,True,False,False,True
140000,0.36,0,35,56600,0,0,936,57,3,0,1.0,7,0,6.841615476477592,10.943764264191275,11.84939770159144,True,False,True,False,False,True
145000,0.3,0,33,53000,0,1,1368,57,3,0,1.5,7,0,7.221105098182496,10.87804719253426,11.884489021402711,True,False,True,False,False,True
280000,0.07,0,16,48200,0,1,1800,57,3,1,2.5,8,0,7.495541943884256,10.783114300038692,12.542544882151386,False,False,True,False,False,True
190400,0.17,0,16,49500,0,0,1920,57,3,1,1.5,9,0,7.560080465021827,10.809727948556782,12.156882401339402,True,False,True,False,False,True
267000,0.11,0,83,87000,0,0,1416,57,3,0,2.0,7,0,7.255591274253665,11.37366339763672,12.495003937382387,True,False,False,True,False,True
164900,0.14,0,77,93000,0,0,616,57,2,0,1.0,5,1,6.423246963533519,11.440354772135393,12.01309450854769,True,False,True,False,False,True
280000,0.1,0,79,85000,0,0,1488,57,4,0,1.5,5,1,7.305188215393037,11.350406535472453,12.542544882151386,True,False,True,False,False,True
225000,0.11,0,84,87000,0,0,1320,57,3,1,1.5,6,0,7.1853870155804165,11.37366339763672,12.323855681186558,False,True,True,False,False,True
148000,0.06,0,18,45800,0,1,1250,57,2,0,1.5,5,0,7.1308988302963465,10.732039370102276,11.904967552746252,True,False,True,False,False,True
165000,0.32,0,32,54200,0,1,1286,57,3,1,1.0,6,0,7.1592919047975645,10.900436187427738,12.013700752882718,True,False,True,False,False,True
340455,0.38,0,0,84800,0,1,2886,57,4,1,2.5,10,1,7.9676267393338165,11.348050821779994,12.73803823724768,True,False,True,False,False,True
133000,0.42,0,36,60200,0,0,1279,57,3,1,1.0,4,0,7.153833801578843,11.005427631296913,11.79810440720389,True,False,True,False,False,True
115540,0.2,0,104,56700,0,0,1074,57,3,0,1.0,7,0,6.97914527506881,10.945529489715843,11.657372069335256,True,False,True,False,False,True
240000,0.58,0,52,78300,0,0,1304,57,3,1,1.0,4,1,7.1731917424865985,11.268302881978894,12.388394202324129,True,False,False,True,True,False
600000,0.04,0,17,36000,0,1,3191,57,3,2,3.5,12,0,8.068089626278244,10.491274217438248,13.304684934198283,True,False,True,False,False,True
71500,0.3,0,44,64700,0,0,1056,57,3,0,1.0,5,1,6.962243464266207,11.077516480488992,11.177452728682098,True,False,False,True,False,True
189900,0.03,0,18,19200,0,1,1468,57,3,1,2.5,4,0,7.291656209174461,9.862665558015873,12.154252896800378,True,False,True,False,False,True
325000,0.08,0,115,81000,0,0,1598,57,3,0,1.5,6,0,7.37650812632622,11.302204433654575,12.691580461311874,True,False,False,True,False,True
280000,0.14,0,84,93000,0,0,1160,57,3,0,1.5,4,1,7.05617528410041,11.440354772135393,12.542544882151386,True,False,False,True,False,True
255000,0.12,0,104,89000,0,0,1028,57,2,0,1.0,5,0,6.93537044601511,11.396391648714276,12.449018824140563,True,False,True,False,False,True
300000,0.2,0,104,105000,0,0,2014,57,6,0,1.0,11,0,7.607878073278507,11.56171562913966,12.611537753638338,True,False,False,True,False,True
106000,0.48,0,34,63800,0,0,1296,57,3,0,1.0,7,0,7.16703787691222,11.06350846933288,11.571194373094205,True,False,True,False,False,True
139000,0.27,0,56,62500,0,0,932,57,2,0,1.0,3,0,6.837332814685591,11.042921835724492,11.842229212112828,True,False,True,False,False,True
165000,0.06,0,15,45800,0,0,1290,57,3,1,1.5,5,1,7.162397497355718,10.732039370102276,12.013700752882718,True,False,True,False,False,True
169000,0.17,0,19,37600,0,0,1448,57,2,0,1.5,5,0,7.277938572945661,10.534759329377986,12.037653993905211,True,False,True,False,False,True
159400,0.24,0,29,49100,0,0,1368,57,3,0,1.0,5,1,7.221105098182496,10.801614313782611,11.979172045338252,True,False,True,False,False,True
300000,0.87,0,25,90800,0,0,3046,57,4,1,1.5,11,0,8.021584533455107,11.416414564589385,12.611537753638338,True,False,False,True,True,False
161000,0.23,0,32,48200,0,0,1272,57,3,0,1.5,8,0,7.148345743900068,10.783114300038692,11.9891596439666,True,False,True,False,False,True
230500,0.59,0,18,69500,0,1,1822,57,4,0,2.5,6,0,7.507690077819904,11.149082031552883,12.348006141418841,True,False,True,False,False,True
220000,0.41,0,31,105700,0,1,1579,57,4,0,1.5,6,1,7.364547014255642,11.568360171858329,12.301382825334498,True,False,True,False,False,True
177900,0.29,0,32,52400,0,0,1660,57,4,1,1.5,7,0,7.414572881350589,10.866661870309134,12.088976873653927,True,False,True,False,False,True
350000,0.32,0,36,144900,0,0,2452,57,3,1,2.5,10,0,7.804659297056102,11.883799128308773,12.765688433465597,False,True,False,True,False,True
335000,0.14,0,94,50200,0,1,2004,57,3,0,2.0,9,0,7.602900462204755,10.82377030567982,12.721885810807203,True,False,True,False,False,True
597185,1.07,0,0,193200,0,1,4210,57,4,1,3.5,12,0,8.345217926676428,12.171481200760555,13.299982227118067,True,False,True,False,True,False
173000,0.33,0,32,54800,0,1,1640,57,4,0,1.5,9,0,7.402451520818244,10.911445472936107,12.061046873479915,True,False,True,False,False,True
518000,0.17,0,144,99000,0,0,2847,57,3,1,1.5,7,0,7.954021087278037,11.502875129116727,13.15773052124162,True,False,False,True,False,True
212000,0.5,0,18,65000,0,1,1816,57,3,1,2.0,7,0,7.504391559161238,11.082142548877775,12.26434155365415,True,False,True,False,False,True
149900,0.87,0,19,93300,0,0,2028,57,4,0,2.0,10,0,7.614805364711073,11.443575386835436,11.917723684090689,False,True,True,False,False,True
140958,0.22,0,40,54500,0,0,775,57,2,0,1.0,7,0,6.652863029353347,10.905955980651335,11.856217252647102,True,False,False,True,False,True
95000,0.33,0,34,54800,0,0,1368,57,2,0,1.0,6,1,7.221105098182496,10.911445472936107,11.461632170582678,True,False,True,False,False,True
161600,0.24,0,34,49100,0,0,936,57,3,0,1.5,8,0,6.841615476477592,10.801614313782611,11.992879425069132,True,False,True,False,False,True
351400,0.15,0,1,114000,0,1,1680,57,2,1,2.5,4,0,7.426549072397305,11.643953727376633,12.769680454735134,True,False,True,False,False,True
155000,0.3,0,33,53000,0,0,1368,57,3,0,1.0,6,1,7.221105098182496,10.87804719253426,11.951180395901384,True,False,True,False,False,True
198500,0.4,0,34,53000,0,1,1326,57,3,1,1.5,7,1,7.189922170745808,10.87804719253426,12.198544379109382,True,False,True,False,False,True
276000,0.21,0,62,107000,0,1,1579,57,3,1,2.0,4,0,7.364547014255642,11.580584113444043,12.528156144699286,False,True,True,False,False,True
167000,0.25,0,32,50000,0,0,1286,57,3,0,1.0,8,0,7.1592919047975645,10.819778284410283,12.025749091398891,True,False,True,False,False,True
227000,0.84,0,25,207700,0,1,2132,57,3,2,2.5,7,0,7.664815785285735,12.243850009864204,12.332705296463539,True,False,True,False,False,True
405100,0.39,0,3,85400,0,1,2000,57,3,1,2.5,6,0,7.600902459542082,11.355101379776661,12.911889229190782,True,False,True,False,False,True
395000,0.14,0,3,112100,0,1,2222,57,3,0,2.5,6,0,7.706162970199576,11.62714660906025,12.886641043883259,True,False,True,False,False,True
360000,0.41,0,99,139000,0,0,2641,57,4,0,2.0,9,0,7.878912912297133,11.842229212112828,12.793859310432293,True,False,False,True,False,True
775000,0.0,1,5,412600,0,1,2472,57,3,1,2.5,9,0,7.812782818577581,12.930233879619289,13.560618308335483,True,False,True,False,True,False
285000,0.07,0,16,48200,0,1,1926,57,2,2,3.0,6,1,7.563200592358071,10.783114300038692,12.560244459250788,False,False,True,False,False,True
300000,0.12,0,4,108300,0,1,1534,57,3,0,2.5,8,0,7.335633981927201,11.592660432989081,12.611537753638338,True,False,True,False,False,True
214000,0.25,0,39,44000,0,0,1490,57,3,0,1.5,4,0,7.306531398939505,10.691944912900398,12.273731294003989,True,False,True,False,True,False
229000,0.22,0,46,72000,0,0,1126,57,3,1,2.0,8,0,7.026426808699636,11.184421397998193,12.341477282536376,True,False,False,True,False,True
330000,0.23,0,33,61200,0,1,1435,57,3,0,1.5,8,0,7.268920128193722,11.021902468500418,12.706847933442663,True,False,True,False,False,True
146000,0.42,0,44,60200,0,0,1136,57,3,0,1.5,8,1,7.035268599281097,11.005427631296913,11.891361900690473,True,False,True,False,False,True
381500,0.15,0,2,114000,0,1,2162,57,3,1,2.5,9,0,7.6787889981991535,11.643953727376633,12.851866129706648,True,False,True,False,False,True
430000,0.34,0,5,82400,0,1,2328,57,3,1,2.5,7,0,7.752764808851328,11.319340715897564,12.971540487669746,True,False,True,False,False,True
650000,0.43,0,2,87800,0,1,2754,57,3,1,2.5,10,0,7.9208096792886,11.382816779623209,13.38472764187182,True,False,True,False,False,True
194500,0.17,0,40,37600,0,0,1504,57,4,0,1.5,6,0,7.315883504509785,10.534759329377986,12.178187442040638,True,False,True,False,True,False
279000,0.39,0,14,58400,0,1,2473,57,4,1,3.5,7,0,7.813187267521416,10.975071168816319,12.538967060803502,True,False,True,False,False,True
183000,0.31,0,35,47600,0,0,2072,57,4,1,2.5,8,1,7.6362696033793735,10.770588040219511,12.117241431823558,True,False,True,False,False,True
195000,0.03,0,18,19200,0,1,1480,57,3,1,2.5,7,0,7.299797366758161,9.862665558015873,12.180754837545884,True,False,True,False,False,True
470000,0.17,0,135,99000,0,0,2096,57,3,2,2.5,8,0,7.647786045440933,11.502875129116727,13.060487973686241,True,False,True,False,False,True
167000,0.11,0,80,50400,0,0,1050,57,2,0,1.0,6,1,6.956545443151569,10.82774645405946,12.025749091398891,True,False,False,True,False,True
309278,0.02,0,17,18000,0,1,1650,57,2,1,2.5,5,0,7.408530566894626,9.798127036878302,12.64199582778907,True,False,True,False,False,True
217500,0.34,0,26,92300,0,1,1596,57,3,0,1.5,6,0,7.3752557780097545,11.432799420490943,12.289954129510877,True,False,True,False,False,True
200000,0.17,0,44,99000,0,0,979,57,3,0,2.0,8,0,6.88653164253051,11.502875129116727,12.206072645530174,True,False,False,True,False,True
199995,0.16,0,18,53800,0,1,1393,57,2,0,1.5,6,0,7.239214973779806,10.893028746149875,12.20604764521767,True,False,True,False,False,True
179000,0.46,0,44,70200,0,0,864,57,2,0,1.0,7,0,6.761572768804055,11.159103590013903,12.095141084822892,True,False,True,False,False,True
329000,1.0,0,1,106800,0,1,2744,57,4,0,2.5,10,0,7.917171988845776,11.578713205508231,12.70381302974751,True,False,True,False,True,False
374900,0.06,0,15,46600,0,1,2300,57,3,1,3.0,10,1,7.7406644019172415,10.749355820113736,12.834414602724003,True,False,True,False,False,True
165000,0.29,0,34,52400,0,0,1612,57,3,1,1.0,5,0,7.385230923066573,10.866661870309134,12.013700752882718,True,False,True,False,False,True
647000,1.08,0,14,193300,0,1,2640,57,4,1,2.5,12,1,7.878534196140362,12.171998665196423,13.380101573483037,True,False,True,False,True,False
315000,0.63,0,19,65500,0,0,775,57,1,0,1.0,6,0,6.652863029353347,11.089805421623343,12.66032791780777,False,True,True,False,False,True
208000,0.34,0,26,49400,0,1,2470,57,4,1,2.5,10,0,7.8119734296220225,10.807705703176014,12.245293358683455,True,False,True,False,False,True
405000,0.58,0,6,80000,0,0,3124,57,4,1,3.0,9,0,8.046869510959576,11.289781913656018,12.911642346088676,True,False,True,False,True,False
535000,1.0,0,14,192500,0,1,3254,57,4,1,2.5,12,1,8.087640287778983,12.167851432709975,13.190022025878143,True,False,True,False,True,False
184020,0.4,0,34,59000,0,0,1544,57,3,0,2.5,7,1,7.342131730584722,10.985292722887856,12.122799726336352,True,False,True,False,False,True
95000,0.17,0,139,1900,0,0,1410,38,6,0,1.5,9,0,7.251344983372214,7.549609165154532,11.461632170582678,True,False,False,True,False,True
87550,0.46,0,44,2100,0,0,906,38,2,0,1.0,3,0,6.80903930604298,7.649692623711514,11.379965337713998,True,False,True,False,True,False
131000,0.23,0,66,3600,0,0,1512,38,3,1,1.0,8,0,7.321188556739478,8.1886891244442,11.782952602183288,True,False,True,False,False,True
127000,0.2,0,77,3400,0,0,1232,38,3,1,1.0,8,1,7.116394144093465,8.131530710604252,11.751942365440728,True,False,True,False,False,True
104695,0.21,0,54,3500,0,0,921,38,2,0,1.0,7,0,6.825460036255307,8.160518247477505,11.558806640226416,True,False,True,False,False,True
